,Date,Open,High,Low,Close,Adj Close,Volume
4026,2019-02-22,23.885744,23.998922,23.821072,23.955807,22.848850,1152266
4027,2019-02-25,24.085152,24.128267,23.848019,23.885744,22.782026,1470855
4028,2019-02-26,23.885744,24.203718,23.885744,24.149824,23.033901,1692216
4029,2019-02-27,24.063595,24.225277,23.907303,24.209108,23.173185,1872756
4030,2019-02-28,24.106710,24.537861,24.106710,24.343843,23.302158,2459094
4031,2019-03-01,24.489355,24.661816,24.349232,24.381569,23.338268,1968129
4032,2019-03-04,24.500135,24.677984,24.370790,24.580975,23.529142,1743613
4033,2019-03-05,24.580975,24.812719,24.537861,24.602533,23.549778,2165740
4034,2019-03-06,24.575586,24.850445,24.575586,24.828888,23.766443,1354886
4035,2019-03-07,24.785772,24.888170,24.451630,24.586365,23.534300,1765137
4036,2019-03-08,24.505524,24.559418,24.316896,24.505524,23.456919,1831935
4037,2019-03-11,24.602533,24.796551,24.543249,24.704931,23.647791,1475679
4038,2019-03-12,24.748047,24.850445,24.704931,24.785772,23.725170,870044
4039,2019-03-13,25.001347,25.157639,24.688763,25.017515,23.947004,15633701
4040,2019-03-14,24.990568,25.017515,24.386957,24.430073,23.384697,8536413
4041,2019-03-15,24.457020,24.979790,24.386957,24.920507,23.854145,4794055
4042,2019-03-18,24.958233,25.060631,24.828888,25.049852,23.977955,2651324
4043,2019-03-19,25.157639,25.206144,24.942064,25.087578,24.014069,3488340
4044,2019-03-20,25.033684,25.260038,24.877392,25.098356,24.024384,2647613
4045,2019-03-21,24.969011,25.319321,24.969011,25.136082,24.060495,4285834
4046,2019-03-22,25.022905,25.044462,24.737268,24.742657,23.683903,1811710
4047,2019-03-25,24.710321,24.774994,24.478577,24.683374,23.627157,2834462
4048,2019-03-26,24.958233,24.974400,24.677984,24.861223,23.797398,3180698
4049,2019-03-27,24.818108,24.969011,24.688763,24.861223,23.797398,3562003
4050,2019-03-28,24.888170,25.189976,24.888170,25.098356,24.024384,3068255
4051,2019-03-29,25.254648,25.292374,24.979790,25.141472,24.065653,2557436
4052,2019-04-01,25.324711,25.507950,25.146860,25.497171,24.406134,3414306
4053,2019-04-02,25.599569,25.599569,25.346268,25.486391,24.395817,2638335
4054,2019-04-03,25.599569,25.675020,25.459446,25.556454,24.462881,3390184
4055,2019-04-04,25.513338,25.615738,25.464834,25.588791,24.493830,1512789
4056,2019-04-05,25.578011,25.664242,25.340878,25.432499,24.344229,2481731
4057,2019-04-08,25.437887,25.475613,25.276205,25.470224,24.380341,1918401
4058,2019-04-09,25.443277,25.459446,25.211533,25.324711,24.241051,2194129
4059,2019-04-10,25.389383,25.551064,25.330099,25.491781,24.400970,1445806
4060,2019-04-11,25.497171,25.615738,25.383993,25.400162,24.313276,2596216
4061,2019-04-12,25.604958,25.610348,25.454056,25.556454,24.462881,4385289
4062,2019-04-15,25.604958,25.922932,25.518728,25.874428,24.767246,2964161
4063,2019-04-16,25.998383,26.003773,25.793587,25.847481,24.741453,2940411
4064,2019-04-17,25.976826,25.982216,25.621126,25.637295,24.540262,2718864
4065,2019-04-18,25.642685,25.928322,25.615738,25.912153,24.803358,1579031
4066,2019-04-22,25.906763,25.998383,25.874428,25.917542,24.808517,2280224
4067,2019-04-23,25.917542,26.009163,25.842091,25.998383,24.885899,2062945
4068,2019-04-24,26.084614,26.084614,25.712746,25.718136,24.617640,2196912
4069,2019-04-25,25.772030,25.885206,25.604958,25.836702,24.731134,1720976
4070,2019-04-26,25.901375,25.944489,25.788197,25.895985,24.787884,1949574
4071,2019-04-29,25.939100,25.998383,25.836702,25.922932,24.813675,2155349
4072,2019-04-30,25.982216,26.025330,25.782808,25.971436,24.860104,1765879
4073,2019-05-01,25.971436,26.100780,25.793587,25.798977,24.695026,2030659
4074,2019-05-02,25.815144,25.895985,25.583401,25.637295,24.540262,2421799
4075,2019-05-03,25.696577,25.885206,25.599569,25.879816,24.772402,2444065
4076,2019-05-06,25.524117,25.842091,25.443277,25.820534,24.715656,1278996
4077,2019-05-07,25.551064,25.626516,25.270817,25.357046,24.272001,2190418
4078,2019-05-08,25.330099,25.524117,25.303152,25.308542,24.225574,2159431
4079,2019-05-09,25.222313,25.421719,24.661816,24.958233,23.890259,2793455
4080,2019-05-10,25.082188,25.976826,24.936674,25.788197,24.684710,7624806
4081,2019-05-13,25.362436,25.513338,25.146860,25.497171,24.406134,3712299
4082,2019-05-14,25.599569,25.728914,25.513338,25.637295,24.540262,3025578
4083,2019-05-15,25.594179,25.750471,25.416330,25.642685,24.545418,2740017
4084,2019-05-16,25.685799,25.906763,25.567232,25.691189,24.591846,3561076
4085,2019-05-17,25.346268,25.642685,25.340878,25.545675,24.452564,2761726
4086,2019-05-20,25.394772,25.464834,25.249260,25.308542,24.225574,3134311
4087,2019-05-21,25.421719,25.464834,25.281595,25.351658,24.266848,5049001
4088,2019-05-22,25.319321,25.362436,25.200754,25.227701,24.148193,2982716
4089,2019-05-23,24.888170,25.260038,24.855833,25.082188,24.008907,2508450
4090,2019-05-24,25.303152,25.303152,25.060631,25.216923,24.137877,2307129
4091,2019-05-28,25.313932,25.583401,25.179197,25.179197,24.101767,3155649
4092,2019-05-29,25.189976,25.238480,24.850445,25.001347,23.931528,5251622
4093,2019-05-30,24.995958,25.157639,24.888170,24.952843,23.967762,1710214
4094,2019-05-31,24.677984,24.785772,24.548639,24.710321,23.734819,2223260
4095,2019-06-03,24.769604,24.866613,24.640259,24.839666,23.859056,2974552
4096,2019-06-04,24.974400,25.109135,24.791161,25.066019,24.076469,2847079
4097,2019-06-05,25.179197,25.281595,25.033684,25.238480,24.242123,2616441
4098,2019-06-06,25.373215,25.567232,25.265427,25.497171,24.490604,4491052
4099,2019-06-07,25.599569,25.869038,25.578011,25.712746,24.697666,3158989
4100,2019-06-10,25.869038,25.933710,25.594179,25.604958,24.594131,3026321
4101,2019-06-11,25.869038,25.869038,25.464834,25.551064,24.542370,1445991
4102,2019-06-12,25.507950,25.696577,25.437887,25.518728,24.511309,1594988
4103,2019-06-13,25.658852,25.734303,25.459446,25.513338,24.506130,1839914
4104,2019-06-14,25.448666,25.551064,25.330099,25.432499,24.428484,1373070
4105,2019-06-17,25.437887,25.675020,25.405552,25.410940,24.407780,1432075
4106,2019-06-18,25.615738,25.960657,25.567232,25.858259,24.837435,2995705
4107,2019-06-19,25.890596,26.057667,25.874428,25.912153,24.889206,3189233
4108,2019-06-20,26.165455,26.267853,25.917542,26.073835,25.044502,2452414
4109,2019-06-21,26.030720,26.036110,25.766640,25.949879,24.925438,2632398
4110,2019-06-24,25.998383,25.998383,25.788197,25.879816,24.858141,1522438
4111,2019-06-25,25.998383,25.998383,25.658852,25.691189,24.676958,2200994
4112,2019-06-26,25.777418,25.782808,25.594179,25.610348,24.599312,1602410
4113,2019-06-27,25.680410,25.782808,25.658852,25.691189,24.676958,1468257
4114,2019-06-28,25.750471,25.777418,25.626516,25.750471,24.733904,2769705
4115,2019-07-01,25.960657,26.133118,25.788197,25.987604,24.961672,2545004
4116,2019-07-02,26.041498,26.192402,25.922932,26.122339,25.091091,2218621
4117,2019-07-03,26.203180,26.499596,26.122339,26.359472,25.318859,1712998
4118,2019-07-05,26.332525,26.337914,26.030720,26.300188,25.261919,2147741
4119,2019-07-08,26.192402,26.246296,25.949879,26.014551,24.987558,1844181
4120,2019-07-09,25.869038,26.192402,25.858259,26.176233,25.142857,1826183
4121,2019-07-10,26.407976,26.504986,26.284019,26.294800,25.256741,1679970
4122,2019-07-11,26.257074,26.407976,26.138508,26.305578,25.267092,1631912
4123,2019-07-12,26.316357,26.515764,26.240906,26.499596,25.453457,2098014
4124,2019-07-15,26.542711,26.623552,26.391808,26.488817,25.443100,2262040
4125,2019-07-16,26.494205,26.494205,26.197790,26.230127,25.194626,1386244
4126,2019-07-17,26.240906,26.434923,26.052277,26.068445,25.039322,1411850
4127,2019-07-18,26.009163,26.343304,25.976826,26.235516,25.199797,1532086
4128,2019-07-19,26.181622,26.273243,25.901375,25.906763,24.884024,1249123
4129,2019-07-22,25.906763,25.966047,25.809755,25.863649,24.842613,1911536
4130,2019-07-23,25.955269,26.073835,25.815144,26.025330,24.997911,2100240
4131,2019-07-24,26.084614,26.499596,26.003773,26.494205,25.448277,2535912
4132,2019-07-25,26.494205,26.580437,26.359472,26.548100,25.500046,3388700
4133,2019-07-26,26.623552,26.709782,26.494205,26.672056,25.619104,1635809
4134,2019-07-29,26.704391,26.833738,26.558880,26.661278,25.608747,2123991
4135,2019-07-30,26.585827,26.585827,26.397198,26.510374,25.463802,1351917
4136,2019-07-31,26.515764,26.591215,26.143896,26.407976,25.365452,4853431
4137,2019-08-01,26.337914,26.769066,26.289410,26.575047,25.525925,4049072
4138,2019-08-02,26.391808,26.510374,26.165455,26.418755,25.375801,3142104
4139,2019-08-05,26.046888,26.095392,25.610348,25.734303,24.718370,2690661
4140,2019-08-06,25.928322,26.213959,25.874428,26.203180,25.168741,5439398
4141,2019-08-07,26.009163,26.553490,25.793587,26.537321,25.489689,3188120
4142,2019-08-08,26.645109,27.060093,26.154675,27.006199,25.940058,3804888
4143,2019-08-09,27.011587,27.502022,27.011587,27.415791,26.333479,3250279
4144,2019-08-12,27.372677,27.572083,27.210995,27.232552,26.157476,2619409
4145,2019-08-13,27.151711,27.561304,27.070869,27.502022,26.416302,3391668
4146,2019-08-14,27.178658,27.308002,26.796013,26.822960,25.764051,3720649
4147,2019-08-15,26.893021,27.103207,26.785233,26.973862,25.909000,2648541
4148,2019-08-16,27.200216,27.572083,27.060093,27.539747,26.452541,2354258
4149,2019-08-19,27.615198,27.868500,27.550526,27.798437,26.701019,3602082
4150,2019-08-20,27.927782,27.933172,27.696039,27.755322,26.659607,2864150
4151,2019-08-21,27.922394,28.057127,27.863110,27.992455,26.887379,2522738
4152,2019-08-22,28.073296,28.073296,27.690649,27.900835,26.799376,3449375
4153,2019-08-23,27.760712,27.927782,27.189438,27.264889,26.188536,3317820
4154,2019-08-26,27.426571,27.588251,27.356508,27.566694,26.478428,2260185
4155,2019-08-27,27.690649,27.690649,27.394234,27.448128,26.364538,2186707
4156,2019-08-28,27.388844,27.593641,27.270279,27.593641,26.504311,2046988
4157,2019-08-29,27.545135,27.803825,27.512800,27.717596,26.706827,3151196
4158,2019-08-30,27.927782,27.965508,27.717596,27.814606,26.800303,1974438
4159,2019-09-03,27.620586,27.900835,27.561304,27.852331,26.836649,3801734
4160,2019-09-04,28.040958,28.315819,28.030182,28.267313,27.236500,2955997
4161,2019-09-05,28.423605,28.779305,28.358932,28.617622,27.574039,2411408
4162,2019-09-06,28.709244,28.887093,28.649960,28.822420,27.771364,4239261
4163,2019-09-09,28.881702,28.914040,28.455942,28.590675,27.548069,3300192
4164,2019-09-10,28.579899,28.579899,27.997845,28.256535,27.226114,3906755
4165,2019-09-11,28.353544,28.488277,28.213421,28.466721,27.428637,4094346
4166,2019-09-12,28.558340,29.016438,28.477499,28.892483,27.838871,3348250
4167,2019-09-13,28.914040,29.161951,28.773914,28.903261,27.849258,2071109
4168,2019-09-16,28.849367,28.903261,28.396660,28.450552,27.413059,2050328
4169,2019-09-17,28.563728,28.924818,28.488277,28.908649,27.854446,1869973
4170,2019-09-18,28.994881,28.994881,28.644569,28.876314,27.823292,3468857
4171,2019-09-19,28.865536,29.323631,28.865536,29.188898,28.124481,2884746
4172,2019-09-20,29.285908,29.307465,28.897871,29.048775,27.989464,2741316
4173,2019-09-23,28.978712,29.005659,28.612234,28.644569,27.600000,4673262
4174,2019-09-24,28.574509,28.843977,28.283482,28.342766,27.309202,4138136
4175,2019-09-25,28.315819,28.687685,28.315819,28.596066,27.553265,4789973
4176,2019-09-26,28.698463,29.205067,28.682297,29.097279,28.036200,4941568
4177,2019-09-27,29.210455,29.355968,28.924818,29.075722,28.015429,4956968
4178,2019-09-30,28.660738,28.725410,28.272703,28.612234,27.568846,10695659
4179,2019-10-01,28.563728,28.628403,27.992455,28.014011,26.992435,7577676
4180,2019-10-02,27.873888,27.960119,27.124763,27.523579,26.519886,10157749
4181,2019-10-03,27.431959,27.609810,26.973862,27.399624,26.400452,6760329
4182,2019-10-04,27.502022,27.755322,27.475075,27.669092,26.660093,4392525
4183,2019-10-07,27.609810,27.674480,27.431959,27.566694,26.561434,3653108
4184,2019-10-08,27.475075,27.690649,27.421181,27.507410,26.504307,2568569
4185,2019-10-09,27.685261,27.960119,27.588251,27.852331,26.836649,5659089
4186,2019-10-10,27.852331,28.202641,27.830772,28.181084,27.153416,4305873
4187,2019-10-11,28.563728,28.687685,28.342766,28.358932,27.324778,2935587
4188,2019-10-14,28.358932,28.515224,28.213421,28.267313,27.236500,1099198
4189,2019-10-15,28.342766,28.682297,28.342766,28.536783,27.496141,2516429
4190,2019-10-16,28.644569,28.790085,28.466721,28.773914,27.724628,3180327
4191,2019-10-17,28.887093,28.973324,28.752357,28.773914,27.724628,2102653
4192,2019-10-18,28.833199,28.914040,28.693075,28.763138,27.714245,1521696
4193,2019-10-21,28.806252,28.984100,28.720022,28.957153,27.901184,1325013
4194,2019-10-22,29.075722,29.215845,28.914040,28.919430,27.864834,2774900
4195,2019-10-23,28.908649,29.102669,28.870924,29.037994,27.979078,2311211
4196,2019-10-24,29.070332,29.329021,29.005659,29.124226,28.062162,2102282
4197,2019-10-25,29.037994,29.113447,28.870924,29.037994,27.979078,2741687
4198,2019-10-28,29.102669,29.560764,29.070332,29.539207,28.462015,1870158
4199,2019-10-29,29.463757,29.673943,29.409863,29.582323,28.503557,1870715
4200,2019-10-30,29.587711,30.002695,29.339802,29.997305,28.903400,2499544
4201,2019-10-31,29.997305,29.997305,29.641605,29.776340,28.690496,2457239
4202,2019-11-01,29.911076,30.169765,29.889519,30.158987,29.059193,1985199
4203,2019-11-04,30.379951,30.423067,30.072758,30.309891,29.204590,2886045
4204,2019-11-05,30.401508,30.466183,30.099705,30.153597,29.053997,2480432
4205,2019-11-06,30.126650,30.315279,29.997305,30.315279,29.209784,2122135
4206,2019-11-07,30.417677,30.644032,30.401508,30.482349,29.370760,2031030
4207,2019-11-08,30.482349,30.520075,30.315279,30.385342,29.277290,1694814
4208,2019-11-11,30.320667,30.757208,30.320667,30.719482,29.599247,1614656
4209,2019-11-12,30.719482,30.794933,30.622475,30.681757,29.562897,1822101
4210,2019-11-13,30.606306,30.897331,30.568581,30.848827,29.723875,2829823
4211,2019-11-14,30.988953,31.312315,30.444624,31.112907,29.978325,2549086
4212,2019-11-15,31.010509,31.247643,30.762598,30.945837,29.817348,3110004
4213,2019-11-18,30.940447,31.064404,30.778767,30.972784,29.843313,2144030
4214,2019-11-19,30.994341,31.118298,30.665588,30.843437,29.718683,2938926
4215,2019-11-20,30.767986,30.891943,30.676369,30.881165,29.755028,2550385
4216,2019-11-21,30.827271,30.886553,30.644032,30.741039,29.620022,2142175
4217,2019-11-22,30.746429,30.811102,30.638641,30.767986,29.645983,1069696
4218,2019-11-25,30.832661,31.037457,30.773376,30.999731,29.869278,1932318
4219,2019-11-26,30.994341,31.285368,30.994341,31.269199,30.128918,1467329
4220,2019-11-27,31.193748,31.382378,31.123686,31.371597,30.227579,1205704
4221,2019-11-29,31.506332,31.646456,31.387766,31.479385,30.415043,1003083
4222,2019-12-02,31.366209,31.371597,30.848827,30.951225,29.904736,3565343
4223,2019-12-03,30.719482,30.881165,30.536243,30.816492,29.774561,2504925
4224,2019-12-04,30.988953,31.263809,30.854218,31.226086,30.170303,2601225
4225,2019-12-05,31.328484,31.393154,31.188358,31.344650,30.284861,2232167
4226,2019-12-06,31.635677,31.668015,31.323093,31.387766,30.326517,2790301
4227,2019-12-09,31.371597,31.457829,31.204527,31.215305,30.159891,2403800
4228,2019-12-10,31.150633,31.263809,30.935059,31.215305,30.159891,1800948
4229,2019-12-11,31.290756,31.527889,31.204527,31.344650,30.284861,1637479
4230,2019-12-12,31.344650,31.430882,30.811102,30.859608,29.816217,3220962
4231,2019-12-13,30.832661,31.026676,30.687145,30.935059,29.889114,3657747
4232,2019-12-16,31.118298,31.274590,31.015900,31.209915,30.154682,4871615
4233,2019-12-17,31.258421,31.301537,31.015900,31.236862,30.180716,1889827
4234,2019-12-18,31.263809,31.317703,31.107517,31.172192,30.118231,1350433
4235,2019-12-19,31.107517,31.538670,31.091351,31.457829,30.394215,1970355
4236,2019-12-20,31.339262,31.748856,31.339262,31.409325,30.347349,1830822
4237,2019-12-23,31.393154,31.473995,30.994341,31.026676,29.977640,1681825
4238,2019-12-24,31.026676,31.080570,30.784155,31.059013,30.008879,996032
4239,2019-12-26,31.134464,31.258421,31.015900,31.220695,30.165094,885074
4240,2019-12-27,31.366209,31.382378,31.118298,31.301537,30.243204,1361380
4241,2019-12-30,31.301537,31.328484,31.048235,31.161411,30.107819,1647313
4242,2019-12-31,31.161411,31.226086,31.005119,31.150633,30.097403,1983344
4243,2020-01-02,31.204527,31.344650,30.988953,31.188358,30.133852,3132270
4244,2020-01-03,30.924278,31.387766,30.875774,31.177580,30.123438,1825070
4245,2020-01-06,31.032066,31.339262,30.972784,31.339262,30.279652,1417416
4246,2020-01-07,31.312315,31.403934,31.139854,31.145245,30.092196,1170635
4247,2020-01-08,31.161411,31.360819,31.150633,31.182970,30.128645,2557621
4248,2020-01-09,31.296146,31.592564,31.285368,31.387766,30.326517,2021011
4249,2020-01-10,31.517111,31.544058,31.323093,31.452438,30.389004,1538024
4250,2020-01-13,31.608730,32.180004,31.608730,32.163837,31.076349,2169265
4251,2020-01-14,32.131500,32.460255,31.985989,32.390190,31.295050,2538695
4252,2020-01-15,32.471031,32.751282,32.427917,32.718945,31.612690,1926380
4253,2020-01-16,32.842899,33.257881,32.783615,33.252495,32.128197,2450188
4254,2020-01-17,33.365669,33.764484,33.279442,33.559689,32.425007,2493606
4255,2020-01-21,33.532742,33.548908,33.322556,33.462681,32.331276,1610017
4256,2020-01-22,33.548908,33.667477,33.338722,33.338722,32.211506,2618482
4257,2020-01-23,33.279442,33.732147,33.198601,33.726757,32.586422,2847265
4258,2020-01-24,33.796822,34.001617,33.548908,33.613583,32.477081,2197098
4259,2020-01-27,33.009972,33.387226,32.691998,33.268661,32.143818,2341455
4260,2020-01-28,33.349503,33.694424,33.198601,33.678253,32.539562,1997260
4261,2020-01-29,33.742928,33.753704,33.284828,33.538132,32.404179,2061461
4262,2020-01-30,33.268661,33.538132,33.155483,33.505795,32.372925,1642118
4263,2020-01-31,33.241714,33.295609,32.821342,32.988415,31.873049,1742871
4264,2020-02-03,33.155483,33.667477,33.026138,33.376450,32.247959,1847150
4265,2020-02-04,33.748318,33.985451,33.645920,33.802212,32.659328,1888713
4266,2020-02-05,34.007008,34.087849,33.759094,34.033955,32.883240,1684423
4267,2020-02-06,34.136353,34.680679,34.077068,34.610619,33.440407,2702907
4268,2020-02-07,34.492050,34.637566,34.254917,34.298035,33.138390,1743428
4269,2020-02-10,34.195637,34.448936,34.195637,34.395042,33.232113,1537653
4270,2020-02-11,34.562115,34.858528,34.443546,34.648342,33.476849,1492008
4271,2020-02-12,34.750740,34.901646,34.378876,34.810024,33.633068,2111559
4272,2020-02-13,34.966316,36.001080,34.626785,35.909458,34.695332,2915918
4273,2020-02-14,36.038803,36.831043,35.920238,36.626247,35.387882,3068255
4274,2020-02-18,36.480732,36.701698,36.157372,36.399891,35.169186,3171606
4275,2020-02-19,36.469955,36.744812,36.378334,36.599300,35.361843,1853459
4276,2020-02-20,36.572353,36.868771,36.324440,36.804096,35.559719,1622264
4277,2020-02-21,36.777149,36.868771,36.324440,36.690918,35.450359,2121393
4278,2020-02-24,35.505257,36.006466,35.322018,35.375908,34.179813,4352261
4279,2020-02-25,35.537590,35.726219,34.147129,34.351929,33.190460,3455683
4280,2020-02-26,34.351929,35.101051,34.249527,34.254917,33.096729,3737719
4281,2020-02-27,33.414173,33.829159,32.659660,32.778229,31.759905,6494992
4282,2020-02-28,31.673403,32.336296,30.805714,32.314739,31.310822,9629303
4283,2020-03-02,32.524925,33.435734,31.959042,33.419563,32.381325,5559635
4284,2020-03-03,33.521961,34.104015,32.837509,32.923740,31.900902,3504483
4285,2020-03-04,33.624359,34.233360,33.473457,34.120182,33.060173,2692331
4286,2020-03-05,33.284828,33.866882,33.080032,33.532742,32.490982,2756716
4287,2020-03-06,32.697388,33.344112,32.293182,33.236324,32.203777,2945050
4288,2020-03-09,30.924278,31.010509,29.549988,29.555376,28.637180,7632599
4289,2020-03-10,30.724873,30.913500,29.377525,30.590137,29.639799,7166498
4290,2020-03-11,29.765562,30.061977,28.666128,29.016438,28.114988,5442553
4291,2020-03-12,27.334949,27.485853,24.370790,25.060631,24.282074,11596875
4292,2020-03-13,26.381029,28.687685,25.330099,28.660738,27.770338,7282652
4293,2020-03-16,24.295338,25.804365,24.252222,24.392347,23.634556,5031559
4294,2020-03-17,24.866613,25.410940,23.465372,24.435463,23.676331,9720222
4295,2020-03-18,22.904877,23.255186,18.205336,22.484507,21.785984,11755520
4296,2020-03-19,22.258150,23.578550,20.829966,23.217463,22.496172,6325956
4297,2020-03-20,23.718674,24.483967,20.565886,20.829966,20.182844,6560120
4298,2020-03-23,20.695230,20.776072,17.440042,17.828079,17.274218,15160919
4299,2020-03-24,20.010778,21.218000,19.019133,20.668283,20.026186,11215013
4300,2020-03-25,21.018593,24.209108,21.018593,22.921045,22.208961,12437231
4301,2020-03-26,23.659391,24.618702,23.201294,23.540825,22.809486,12211788
4302,2020-03-27,22.419832,23.697117,21.756939,22.780922,22.073191,6493322
4303,2020-03-30,22.667746,23.848019,22.053354,23.777958,23.039253,7031788
4304,2020-03-31,23.589329,24.203718,23.325249,23.848019,23.107134,4237034
4305,2020-04-01,22.942602,23.174347,22.338991,22.430613,21.733763,3954627
4306,2020-04-02,22.578819,23.977365,22.029102,23.411480,22.684156,3350538
4307,2020-04-03,23.532742,24.050121,22.789005,23.395311,22.668491,4656315
4308,2020-04-06,24.333063,25.586096,24.333063,25.464834,24.673723,3564168
4309,2020-04-07,27.081650,27.453518,25.497171,25.666937,24.869543,3748110
4310,2020-04-08,26.257074,27.776880,25.869038,27.558611,26.702450,3936505
4311,2020-04-09,28.043653,29.037994,27.712208,28.350849,27.470078,3529285
4312,2020-04-13,28.278091,28.286177,26.839127,27.308002,26.459629,2441714
4313,2020-04-14,27.857719,28.019402,27.105902,27.671787,26.812113,3404966
4314,2020-04-15,26.677444,27.364592,26.378336,26.822960,25.989653,2290306
4315,2020-04-16,26.992723,27.008892,26.273243,26.410671,25.590176,1933926
4316,2020-04-17,27.542440,27.752626,26.725950,27.308002,26.459629,2573084
4317,2020-04-20,26.701698,27.251415,26.483427,26.693613,25.864326,2533623
4318,2020-04-21,26.046888,26.443007,25.699272,25.763945,24.963541,1866262
4319,2020-04-22,26.265158,26.386419,25.796282,25.869038,25.065367,2669693
4320,2020-04-23,26.006468,26.143896,25.634600,25.731609,24.932207,3273473
4321,2020-04-24,25.869038,26.127728,25.537592,25.763945,24.963541,2786590
4322,2020-04-27,26.079224,26.531933,25.893290,26.467258,25.645002,2831369
4323,2020-04-28,27.081650,27.380760,26.604689,26.628941,25.801664,3773221
4324,2020-04-29,27.421181,28.625708,27.235247,28.480194,27.595402,3679704
4325,2020-04-30,28.084074,28.205336,27.235247,27.340340,26.490963,3620699
4326,2020-05-01,26.814875,26.855295,26.192402,26.540016,25.715502,2170811
4327,2020-05-04,26.135813,26.919968,26.054972,26.790623,25.958324,2580629
4328,2020-05-05,27.178658,27.356508,26.725950,26.774454,25.942652,1726728
4329,2020-05-06,27.016977,27.130154,26.127728,26.168150,25.355188,3021620
4330,2020-05-07,26.677444,27.324171,26.515764,26.855295,26.020987,2117620
4331,2020-05-08,27.308002,27.308002,26.685530,27.000809,26.161978,2223508
4332,2020-05-11,26.677444,27.413095,26.362167,27.219078,26.373465,2236743
4333,2020-05-12,27.267584,27.396929,26.273243,26.273243,25.457018,2524841
4334,2020-05-13,26.224737,26.329830,24.979790,25.060631,24.282074,3807486
4335,2020-05-14,24.494745,24.907034,23.977365,24.769604,24.000092,4944784
4336,2020-05-15,24.373484,24.753435,24.058205,24.211803,23.459621,2812196
4337,2020-05-18,24.898949,25.206144,24.470493,24.907034,24.133245,3645315
4338,2020-05-19,24.882780,25.028294,24.179466,24.179466,23.428286,3151629
4339,2020-05-20,24.494745,24.575586,23.823767,24.147129,23.396955,3991799
4340,2020-05-21,24.171383,24.721100,24.106710,24.284559,23.530113,3235374
4341,2020-05-22,24.252222,24.640259,24.050121,24.494745,23.733770,2869469
4342,2020-05-26,25.416330,26.151981,25.327406,25.941795,25.135866,3044628
4343,2020-05-27,26.434923,26.564268,25.456751,25.998383,25.190691,2347579
4344,2020-05-28,26.046888,26.063057,25.610348,25.675020,24.970552,4483754
4345,2020-05-29,25.561844,25.860954,25.060631,25.351658,24.656061,2444559
4346,2020-06-01,25.481003,26.014551,25.400162,25.634600,24.931240,2516305
4347,2020-06-02,25.820534,26.677444,25.820534,26.572351,25.843262,2842008
4348,2020-06-03,26.887630,28.472111,26.822960,28.245756,27.470753,2546612
4349,2020-06-04,28.148746,28.480194,27.776880,27.898142,27.132679,1977716
4350,2020-06-05,28.860146,29.676638,28.811642,29.312855,28.508572,3323324
4351,2020-06-08,29.991917,30.501213,29.555376,30.485044,29.648602,3707042
4352,2020-06-09,29.894907,30.250607,29.587711,30.129345,29.302660,2605741
4353,2020-06-10,29.975748,30.129345,29.248180,29.708973,28.893824,2823453
4354,2020-06-11,28.318514,28.722715,26.847212,26.960388,26.220652,4288926
4355,2020-06-12,28.003235,28.229588,27.154406,27.599030,26.841770,3012219
4356,2020-06-15,26.806791,27.728374,26.459175,27.421181,26.668802,2493545
4357,2020-06-16,28.326597,28.811642,27.696039,27.906225,27.140539,4107087
4358,2020-06-17,28.027487,28.270008,27.833467,27.995150,27.227020,2617492
4359,2020-06-18,27.558611,28.003235,27.558611,27.728374,26.967564,2362670
4360,2020-06-19,28.092157,28.205336,27.405012,27.534357,26.778873,3361300
4361,2020-06-22,27.493937,27.809216,27.219078,27.793049,27.030466,1682073
4362,2020-06-23,28.294260,28.358932,27.364592,27.461601,26.708117,2415366
4363,2020-06-24,27.154406,27.170574,25.901375,26.507681,25.780367,3075306
4364,2020-06-25,26.257074,27.227161,26.079224,27.194826,26.448656,2417593
4365,2020-06-26,26.903799,27.113985,26.200485,26.281326,25.560219,2694062
4366,2020-06-29,26.370251,26.572351,25.917542,26.378336,25.654568,3303903
4367,2020-06-30,26.257074,26.709782,26.176233,26.596605,25.866850,1645829
4368,2020-07-01,26.750202,27.041229,26.168150,26.273243,25.552361,1631356
4369,2020-07-02,26.693613,27.235247,26.370251,26.467258,25.741051,2302304
4370,2020-07-06,26.944220,27.154406,26.645109,26.952305,26.212793,1557754
4371,2020-07-07,26.669361,26.750202,26.038803,26.063057,25.347944,1935658
4372,2020-07-08,26.071140,26.661278,26.038803,26.645109,25.914024,1844986
4373,2020-07-09,26.669361,26.790623,25.586096,26.232821,25.513048,1805896
4374,2020-07-10,26.168150,26.556185,25.885206,26.540016,25.811815,1528314
4375,2020-07-13,26.677444,27.073565,26.499596,26.782537,26.047682,2251216
4376,2020-07-14,26.669361,27.607115,26.556185,27.566694,26.810322,2400770
4377,2020-07-15,27.906225,28.399353,27.857719,28.181084,27.407852,1975365
4378,2020-07-16,28.019402,28.229588,27.712208,27.801132,27.038324,2487236
4379,2020-07-17,27.954729,28.108328,27.704123,27.946646,27.179848,1100188
4380,2020-07-20,27.849636,27.962812,27.558611,27.728374,26.967564,1096601
4381,2020-07-21,28.253839,28.350849,27.970898,28.148746,27.376406,1557136
4382,2020-07-22,28.019402,28.229588,27.752626,27.922394,27.156263,1303798
4383,2020-07-23,27.906225,27.946646,27.275667,27.405012,26.653076,1717327
